ILLIQ,PE,PB,PS,CirculatedMarketValue,ChangeRatio,Liquidility
0.002163,17.138008,5.009965,1.456189,75481659830.72,-0.00522,3.4e-05
0.000142,17.145499,5.012154,1.456826,75514650066.66,0.00044,3.2e-05
0.003344,17.377701,5.080034,1.476555,76537347380.8,0.01354,3.2e-05
0.002567,17.512528,5.119448,1.488011,77131171627.72,0.00776,3.2e-05
0.00108,17.564961,5.134776,1.492467,77362103279.3,0.00299,3.1e-05
0.006146,17.842105,5.215794,1.516015,78582742009.08,0.01578,3.2e-05
0.001891,17.789672,5.200466,1.51156,78351810357.5,-0.00294,3.2e-05
0.000663,17.75222,5.189518,1.508378,78186859177.8,-0.00211,7e-06
0.004462,17.445114,5.099741,1.482283,76834259504.26,-0.0173,2.6e-05
0.001054,17.490057,5.112879,1.486102,77032200919.9,0.00258,2.1e-05
0.001309,17.542489,5.128207,1.490557,77263132571.48,0.003,1.9e-05
0.00605,17.280326,5.051568,1.468282,76108474313.58,-0.01494,2.7e-05
0.004615,17.145499,5.012154,1.456826,75514650066.66,-0.0078,3e-05
0.004903,17.325268,5.064706,1.4721,76306415729.22,0.01048,3.3e-05
0.005047,17.16048,5.016534,1.458098,75580630538.54,-0.00951,3.5e-05
0.004359,16.666114,4.872015,1.416093,73403274966.5,-0.02881,3.6e-05
0.005253,16.329046,4.77348,1.387453,71918714349.2,-0.02022,3.8e-05
0.003196,16.104335,4.70779,1.36836,70929007271,-0.01376,3.7e-05
0.002017,16.194219,4.734066,1.375997,71324890102.28,0.00558,3.6e-05
0.002178,16.284104,4.760342,1.383634,71720772933.56,0.00555,3.5e-05
0.002147,16.179239,4.729687,1.374724,71258909630.4,-0.00644,3.4e-05
0.002751,16.089354,4.703411,1.367087,70863026799.12,-0.00556,3.3e-05
0.004587,16.314066,4.769101,1.38618,71852733877.32,0.01397,3.4e-05
0.006408,16.074373,4.699032,1.365814,70797046327.24,-0.01469,3.6e-05
0.006409,15.61746,4.565462,1.326991,68784641934.9,-0.02842,3.7e-05
0.001802,15.692363,4.587358,1.333355,69114544294.3,0.0048,3.6e-05
0.004397,15.864642,4.637721,1.347993,69873319720.92,0.01098,3.7e-05
0.000231,15.872133,4.63991,1.34863,69906309956.86,0.00047,3.5e-05
0.005012,16.074373,4.699032,1.365814,70797046327.24,0.01274,5e-05
0.008465,15.864642,4.637721,1.347993,69873319720.92,-0.01305,6.7e-05
0.001682,15.8197,4.624583,1.344175,69675378305.28,-0.00283,5.1e-05
0.006848,15.61746,4.565462,1.326991,68784641934.9,-0.01278,5.5e-05
0.011774,15.902094,4.648669,1.351176,70038270900.62,0.01823,6.8e-05
0.002602,15.976998,4.670566,1.35754,70368173260.02,0.00471,6.1e-05
0.004885,16.366498,4.784429,1.390635,72083665528.9,0.02438,5.9e-05
0.004782,16.194219,4.734066,1.375997,71324890102.28,-0.01053,5.8e-05
0.00799,15.872133,4.63991,1.34863,69906309956.86,-0.01989,6e-05
0,15.872133,4.63991,1.34863,69906309956.86,0,5.4e-05
0.005216,16.456383,4.810705,1.398273,72479548360.18,0.03681,5.4e-05
0.002587,16.336537,4.77567,1.388089,71951704585.14,-0.00728,5.2e-05
0.001091,16.284104,4.760342,1.383634,71720772933.56,-0.00321,4.8e-05
0.003146,16.381479,4.788808,1.391908,72149646000.78,0.00598,4.7e-05
0.003951,16.254143,4.751584,1.381088,71588811989.8,-0.00777,4.7e-05
0.001361,16.299085,4.764722,1.384907,71786753405.44,0.00276,4.5e-05
0.003149,16.373989,4.786618,1.391272,72116655764.84,0.0046,4.4e-05
0.005118,16.815922,4.915809,1.428822,74063079685.3,0.02699,4.4e-05
0.001839,17.003181,4.970551,1.444733,74887835583.8,0.01114,4.3e-05
0.000226,16.988201,4.966171,1.44346,74821855111.92,-0.00088,4.1e-05
0.000722,17.010672,4.97274,1.44537,74920825819.74,0.00132,3.9e-05
0.000118,17.003181,4.970551,1.444733,74887835583.8,-0.00044,3.8e-05
0.005965,16.808431,4.913619,1.428186,74030089449.36,-0.01145,3.8e-05
0.001117,16.853374,4.926757,1.432004,74228030865,0.00267,1.1e-05
0.00633,17.212912,5.031861,1.462554,75811562190.12,0.02133,3.7e-05
0.001175,17.295307,5.055948,1.469555,76174454785.46,0.00479,2.9e-05
0.00069,17.325268,5.064706,1.4721,76306415729.22,0.00173,2.3e-05
0.002012,17.235383,5.03843,1.464463,75910532897.94,-0.00519,2.3e-05
0.00317,17.085576,4.994637,1.451734,75250728179.14,-0.00869,2.4e-05
0.003027,16.913297,4.944275,1.437096,74491952752.52,-0.01008,2.5e-05
0.004439,17.138008,5.009965,1.456189,75481659830.72,0.01329,2.7e-05
0.0022,17.227893,5.036241,1.463827,75877542662,0.00524,2.7e-05
0,17.227893,5.036241,1.463827,75877542662,0,2.4e-05
0.004154,17.460095,5.10412,1.483556,76900239976.14,0.01348,2.6e-05
0.000676,17.497547,5.115069,1.486739,77065191155.84,0.00215,2.4e-05
0.002498,17.400172,5.086603,1.478465,76636318088.62,-0.00557,2.4e-05
0.004696,17.662336,5.163242,1.50074,77790976346.52,0.01507,2.6e-05
0.001893,17.722259,5.180759,1.505832,78054898234.04,0.00339,2.5e-05
0.004532,18.059326,5.279294,1.534472,79539458851.34,0.01902,2.7e-05
0.001649,17.93199,5.24207,1.523652,78978624840.36,-0.00705,2.6e-05
0.004525,17.714768,5.178569,1.505196,78021907998.1,-0.01211,2.7e-05
0.008661,18.246586,5.334036,1.550383,80364214749.84,0.03002,3e-05
0.004426,18.598634,5.43695,1.580296,81914755839.02,0.01929,3.1e-05
0.000693,18.651067,5.452278,1.584751,82145687490.6,0.00282,3e-05
0.003346,18.403884,5.380019,1.563749,81057009704.58,-0.01325,3.3e-05
0.003435,18.785894,5.491692,1.596207,82739511737.52,0.02076,3.4e-05
0.003883,19.018096,5.559572,1.615937,83762209051.66,0.01236,3.6e-05
0.004266,18.748442,5.480744,1.593025,82574560557.82,-0.01418,3.7e-05
0.005221,18.396394,5.377829,1.563112,81024019468.64,-0.01878,4e-05
0.002599,18.231605,5.329656,1.54911,80298234277.96,-0.00896,3.8e-05
0.001787,18.306509,5.351553,1.555475,80628136637.36,0.00411,3.5e-05
0.003634,18.598634,5.43695,1.580296,81914755839.02,0.01596,3.5e-05
0.004318,19.115471,5.588037,1.624211,84191082118.88,0.02779,3.6e-05
0.004353,18.943192,5.537675,1.609573,83432306692.26,-0.00901,3.7e-05
0.001827,19.055548,5.57052,1.619119,83927160231.36,0.00593,3.5e-05
0.001898,19.235317,5.623072,1.634394,84718925893.92,0.00943,3.4e-05
0.001,19.190375,5.609934,1.630575,84520984478.28,-0.00234,3.2e-05
0.001966,18.950682,5.539865,1.610209,83465296928.2,-0.01249,3.1e-05
0.003155,19.265279,5.631831,1.63694,84850886837.68,0.0166,3.1e-05
0.001232,19.362654,5.660297,1.645214,85279759904.9,0.00505,3e-05
0.002783,19.707212,5.761021,1.67449,86797310758.14,0.01779,3e-05
0.000376,19.66976,5.750073,1.671308,86632359578.44,-0.0019,4e-06
0.002402,19.842039,5.800435,1.685946,87391135005.06,0.00876,1.4e-05
0.007003,20.815789,6.085093,1.768684,91679865677.26,0.04908,3.3e-05
0.000869,20.973087,6.131076,1.78205,92372660632,0.00756,2.7e-05
0.001952,20.763356,6.069765,1.764229,91448934025.68,-0.01,2.5e-05
0.000895,20.64351,6.03473,1.754046,90921090250.64,-0.00577,2.2e-05
0.001615,20.298952,5.934005,1.724769,89403539397.4,-0.01669,2.2e-05
0.003821,20.875712,6.10261,1.773776,91943787564.78,0.02841,2.4e-05
0.004244,20.291462,5.931816,1.724133,89370549161.46,-0.02799,2.6e-05
0.002634,19.924433,5.824522,1.692947,87754027600.4,-0.01809,2.6e-05
0,19.924433,5.824522,1.692947,87754027600.4,0,2.3e-05
0.003531,20.373856,5.955902,1.731134,89733441756.8,0.02256,2.4e-05
0.002324,20.05926,5.863936,1.704403,88347851847.32,-0.01544,2.4e-05
0,20.05926,5.863936,1.704403,88347851847.32,0,2.3e-05
0.0052,20.800808,6.080713,1.767411,91613885205.38,0.03697,2.5e-05
4e-05,20.808299,6.082903,1.768048,91646875441.32,0.00036,2.3e-05
0.006168,20.036789,5.857367,1.702494,88248881139.5,-0.03708,2.5e-05
0.001852,20.239029,5.916488,1.719678,89139617509.88,0.01009,2.5e-05
0.006563,19.737173,5.76978,1.677036,86929271701.9,-0.0248,2.7e-05
0.003582,19.497481,5.699711,1.65667,85873584151.82,-0.01214,2.8e-05
0.005615,18.800875,5.496071,1.59748,82805492209.4,-0.03573,2.9e-05
0.000425,18.763423,5.485123,1.594298,82640541029.7,-0.00199,2.8e-05
0.002141,18.628596,5.445709,1.582842,82046716782.78,-0.00719,2.1e-05
0.0028,18.785894,5.491692,1.596207,82739511737.52,0.00844,2.5e-05
0.003212,19.025586,5.561761,1.616574,83795199287.6,0.01276,2.7e-05
0.001545,18.928211,5.533296,1.6083,83366326220.38,-0.00512,2.4e-05
0.005325,18.748442,5.480744,1.593025,82574560557.82,-0.0095,3e-05
0.005444,18.965663,5.544244,1.611482,83531277400.08,0.01159,3.4e-05
0.01133,19.534933,5.710659,1.659852,86038535331.52,0.03002,4.5e-05
0.002597,19.415086,5.675624,1.649669,85510691556.48,-0.00613,4.3e-05
0.005932,19.886981,5.813573,1.689765,87589076420.7,0.02431,4.5e-05
0.000871,19.931923,5.826711,1.693584,87787017836.34,0.00226,4.1e-05
0.0071,19.699721,5.758832,1.673854,86764320522.2,-0.01165,4.4e-05
0.001264,19.654779,5.745694,1.670035,86566379106.56,-0.00228,4.1e-05
0.00979,20.201577,5.90554,1.716496,88974666330.18,0.02782,4.6e-05
0.000938,20.268991,5.925247,1.722224,89271578453.64,0.00334,4.3e-05
0.004824,20.561116,6.010644,1.747045,90558197655.3,0.01441,4.3e-05
0.000969,20.523664,5.999695,1.743863,90393246475.6,-0.00182,4.1e-05
0.00463,20.793318,6.078524,1.766775,91580894969.44,0.01314,4.2e-05
0.00844,20.306443,5.936195,1.725406,89436529633.34,-0.02341,4.4e-05
0.010684,19.789606,5.785108,1.681491,87160203353.48,-0.02545,4.7e-05
0.002134,19.924433,5.824522,1.692947,87754027600.4,0.00681,4.6e-05
0.001251,19.849529,5.802625,1.686583,87424125241,-0.00376,4.4e-05
0.008328,20.954063,5.851488,1.789866,90492217183.42,0.03509,8.3e-05
0.000947,21.045732,5.877087,1.797697,90888100014.7,0.00437,4.6e-05
0.004916,21.488801,6.000815,1.835543,92801533699.22,0.02105,4.7e-05
0.00155,21.381853,5.97095,1.826407,92339670396.06,-0.00498,3.9e-05
0.003864,21.083928,5.887753,1.800959,91053051194.4,-0.01393,3.9e-05
0.002168,20.877672,5.830155,1.783341,90162314824.02,-0.00978,3.6e-05
0.007853,21.817282,6.092544,1.863601,94220113844.64,0.04501,4.2e-05
0.004242,21.343658,5.960283,1.823145,92174719216.36,-0.02171,4.2e-05
0.002873,21.519357,6.009348,1.838153,92933494642.98,0.00823,4.1e-05
0.003604,22.329102,6.235472,1.90732,96430459652.62,0.03763,4e-05
0.001633,22.657584,6.327201,1.935379,97849039798.04,0.01471,3.8e-05
0.004079,22.046455,6.156542,1.883177,95209820922.84,-0.02697,3.8e-05
0.003153,22.359658,6.244005,1.90993,96562420596.38,0.01421,3.8e-05
0.00461,21.947147,6.12881,1.874694,94780947855.62,-0.01845,3.8e-05
0.006567,22.627027,6.318668,1.932768,97717078854.28,0.03098,4e-05
0.00189,22.504801,6.284536,1.922328,97189235079.24,-0.0054,3.9e-05
0.005376,21.83256,6.096811,1.864906,94286094316.52,-0.02987,4e-05
0.002396,21.450605,5.990149,1.83228,92636582519.52,-0.01749,3.9e-05
0.002874,21.695056,6.058413,1.853161,93692270069.6,0.0114,3.8e-05
0.007339,20.999898,5.864287,1.793781,90690158599.06,-0.03204,4e-05
0,20.999898,5.864287,1.793781,90690158599.06,0,3.8e-05
0.004239,21.305462,5.949617,1.819882,92009768036.66,0.01455,3.8e-05
0.000347,21.274906,5.941084,1.817272,91877807092.9,-0.00143,3e-06
0.006935,21.840199,6.098944,1.865559,94319084552.46,0.02657,3.6e-05
0.005223,21.313101,5.95175,1.820535,92042758272.6,-0.02413,4.2e-05
0.003907,20.625582,5.759758,1.761808,89073637038,-0.03226,4.1e-05
0.006727,19.724167,5.508036,1.68481,85180789197.08,-0.0437,4.6e-05
0.004487,19.212347,5.365108,1.641091,82970443389.1,-0.02595,4.6e-05
5.2e-05,19.204708,5.362975,1.640439,82937453153.16,-0.0004,4e-05
0.014336,20.281822,5.663762,1.732444,87589076420.7,0.05609,5.3e-05
0.00368,20.503356,5.725626,1.751367,88545793262.96,0.01092,5.1e-05
0.000785,20.4728,5.717094,1.748757,88413832319.2,-0.00149,4.6e-05
0.01292,21.038093,5.874954,1.797044,90855109778.76,0.02761,5.4e-05
0.003133,20.923507,5.842955,1.787256,90360256239.66,-0.00545,5.2e-05
0.005737,21.244349,5.932551,1.814662,91745846149.14,0.01533,5.3e-05
0.010738,20.656138,5.768291,1.764418,89205597981.76,-0.02769,5.6e-05
0.000949,20.709612,5.783224,1.768986,89436529633.34,0.00259,5.3e-05
0.004102,20.98462,5.860021,1.792476,90624178127.18,0.01328,4.1e-05
0.005746,21.190875,5.917618,1.810094,91514914497.56,0.00983,4.9e-05
0.007871,20.862394,5.825889,1.782036,90096334352.14,-0.0155,5.9e-05
0.007348,21.351297,5.962417,1.823797,92207709452.3,0.02343,6.3e-05
0.005174,20.992259,5.862154,1.793129,90657168363.12,-0.01682,6e-05
0.00919,21.450605,5.990149,1.83228,92636582519.52,0.02183,6.6e-05
0.005084,21.771447,6.079745,1.859686,94022172429,0.01496,6.4e-05
0,21.771447,6.079745,1.859686,94022172429,0,5.6e-05
0.009923,21.40477,5.977349,1.828365,92438641103.88,-0.01684,6e-05
0.007156,21.855478,6.103211,1.866864,94385065024.34,0.02106,6.2e-05
0.001507,21.786726,6.084011,1.860991,94088152900.88,-0.00315,5.7e-05
0.010642,21.389492,5.973083,1.82706,92372660632,-0.01823,6.1e-05
0.002177,21.313101,5.95175,1.820535,92042758272.6,-0.00357,5.8e-05
0.003306,21.427688,5.983749,1.830323,92537611811.7,0.00538,5.7e-05
0.004953,21.251988,5.934684,1.815315,91778836385.08,-0.0082,5.6e-05
0.009397,20.579747,5.746959,1.757893,88875695622.36,-0.03163,5.8e-05
0.001444,20.426965,5.704294,1.744842,88215890903.56,-0.00742,5.6e-05
0.009413,19.342212,5.401373,1.652184,83531277400.08,-0.0531,5.8e-05
0,19.342212,5.401373,1.652184,83531277400.08,0,5.5e-05
0.005287,18.93734,5.288311,1.617601,81782794895.26,-0.02093,5.5e-05
0.007054,19.464438,5.435505,1.662625,84059121175.12,0.02783,5.6e-05
0.001726,19.556107,5.461104,1.670455,84455004006.4,0.00471,5.4e-05
0.011098,18.944979,5.290445,1.618253,81815785131.2,-0.03125,0.000111
0.004735,18.738723,5.232847,1.600635,80925048760.82,-0.01089,7.9e-05
0.012302,19.556107,5.461104,1.670455,84455004006.4,0.04362,9.4e-05
0.003953,19.388047,5.414173,1.656099,83729218815.72,-0.00859,8e-05
0.010178,19.724167,5.508036,1.68481,85180789197.08,0.01734,8.5e-05
0.005283,19.968619,5.576299,1.705691,86236476747.16,0.01239,7.9e-05
0.009207,19.78528,5.525102,1.69003,85444711084.6,-0.00918,8.1e-05
0.018073,19.35749,5.40564,1.653489,83597257871.96,-0.02162,9.4e-05
0.01023,19.655416,5.488836,1.678938,84883877073.62,0.01539,9.5e-05
0.010993,19.258182,5.377908,1.645007,83168384804.74,-0.02021,9.6e-05
0.004623,19.120678,5.339509,1.633261,82574560557.82,-0.00714,9.2e-05
0.017929,19.754724,5.516569,1.68742,85312750140.84,0.03316,9.9e-05
0.000425,19.770002,5.520835,1.688725,85378730612.72,0.00077,9.2e-05
0.005057,19.609581,5.476037,1.675022,84685935657.98,-0.00811,8.9e-05
0.006964,19.907506,5.559233,1.700471,85972554859.64,0.01519,8.7e-05
0.004652,20.167235,5.631764,1.722657,87094222881.6,0.01305,8.5e-05
0.000596,20.12904,5.621098,1.719394,86929271701.9,-0.00189,8e-05
0.002762,19.1054,5.335243,1.631956,82508580085.94,-0.05085,8.4e-05
0.005726,18.914422,5.281912,1.615643,81683824187.44,-0.01,5.7e-05
0.003549,18.754001,5.237114,1.60194,80991029232.7,-0.00848,4.6e-05
0.008722,18.494272,5.164583,1.579754,79869361210.74,-0.01385,6e-05
0.014835,19.044287,5.318177,1.626736,82244658198.42,0.02974,8.2e-05
0.009458,19.479716,5.439772,1.66393,84125101647,0.02286,8.5e-05
0.002173,19.556107,5.461104,1.670455,84455004006.4,0.00392,7.4e-05
0.009376,20.052649,5.599765,1.712869,86599369342.5,0.02539,7.7e-05
0.00207,19.976258,5.578433,1.706344,86269466983.1,-0.00381,7e-05
0.010523,20.549191,5.738426,1.755283,88743734678.6,0.02868,7.4e-05
0.000223,20.564469,5.742692,1.756588,88809715150.48,0.00074,6.7e-05
0.000629,20.602664,5.753359,1.75985,88974666330.18,0.00186,6.1e-05
0.007255,20.304739,5.670162,1.734402,87688047128.52,-0.01446,6.2e-05
0.012791,20.877672,5.830155,1.783341,90162314824.02,0.02822,6.7e-05
0.004833,20.686695,5.776824,1.767028,89337558925.52,-0.00915,6.6e-05
0.001394,20.625582,5.759758,1.761808,89073637038,-0.00295,6.2e-05
0.010826,20.182514,5.63603,1.723962,87160203353.48,-0.02148,6.5e-05
0.006062,19.861671,5.546434,1.696556,85774613444,-0.0159,6.5e-05
0.006352,20.167235,5.631764,1.722657,87094222881.6,0.01538,6.5e-05
0.010386,21.007537,5.866421,1.794434,90723148835,0.04167,6.7e-05
0.001103,21.114484,5.896286,1.803569,91185012138.16,0.00509,6.4e-05
0.002841,21.58047,6.026414,1.843373,93197416530.5,0.02207,6.2e-05
0.004367,22.382576,6.250404,1.911888,96661391304.2,0.03717,6.2e-05
0.004696,21.886034,6.111744,1.869474,94517025968.1,-0.02218,4.7e-05
0.005385,22.451328,6.269604,1.91776,96958303427.66,0.02583,5e-05
0.001481,22.306185,6.229072,1.905363,96331488944.8,-0.00646,3.9e-05
0.003682,22.038816,6.154408,1.882524,95176830686.9,-0.01199,3.8e-05
0.00312,21.817282,6.092544,1.863601,94220113844.64,-0.01005,3.7e-05
0.001545,21.924229,6.12241,1.872736,94681977147.8,0.0049,3.3e-05
0.006917,21.427688,5.983749,1.830323,92537611811.7,-0.02265,3.8e-05
0.007219,22.374937,6.248271,1.911235,96628401068.26,0.04421,4.3e-05
0.010865,21.305462,5.949617,1.819882,92009768036.66,-0.0478,5e-05
0.001139,21.213793,5.924018,1.812052,91613885205.38,-0.0043,4.6e-05
0.006887,20.831838,5.817356,1.779426,89964373408.38,-0.01801,4.8e-05
0.009866,19.930423,5.565633,1.702428,86071525567.46,-0.04327,5.2e-05
0.006224,20.327657,5.676562,1.736359,87787017836.34,0.01993,5.3e-05
0.001482,20.411687,5.700028,1.743537,88149910431.68,0.00413,5e-05
0.007644,20.763086,5.798157,1.773553,89667461284.92,0.01722,5.2e-05
0.003909,20.564469,5.742692,1.756588,88809715150.48,-0.00957,5.1e-05
0.0003,20.549191,5.738426,1.755283,88743734678.6,-0.00074,4.8e-05
0.015111,19.632498,5.482437,1.67698,84784906365.8,-0.04461,5.4e-05
0.008124,19.380408,5.41204,1.655447,83696228579.78,-0.01284,5.6e-05
0.020282,20.174875,5.633897,1.723309,87127213117.54,0.04099,6.3e-05
0.0196,19.212347,5.365108,1.641091,82970443288.5,-0.04771,0.000196
0.007301,19.556107,5.461104,1.670455,84455003904,0.01789,0.000134
0.012496,19.059565,5.322443,1.628041,82310638570.5,-0.02539,0.000131
0.00025,19.067204,5.324577,1.628693,82343628806.4,0.0004,9.9e-05
0.003732,18.868588,5.269112,1.611728,81485882673,-0.01042,8.7e-05
0.018562,19.601942,5.473904,1.67437,84652945319.4,0.03887,0.000103
0.002279,19.53319,5.454705,1.668497,84356033196.3,-0.00351,9.2e-05
0.002536,19.479716,5.439772,1.66393,84125101545,-0.00274,8.3e-05
0.011353,19.922784,5.5635,1.701776,86038535227.2,0.02275,8.7e-05
0.014285,20.457521,5.712827,1.747452,88347851740.2,0.02684,9.2e-05
0.001298,20.426965,5.704294,1.744842,88215890796.6,-0.00149,8.5e-05
0.005326,20.541552,5.736293,1.75463,88710744335.1,0.00561,8.3e-05
0.006423,20.717251,5.785357,1.769638,89469519760.8,0.00855,8.1e-05
0.012998,20.358213,5.685095,1.73897,87918978673.5,-0.01733,8.5e-05
0.009208,20.648499,5.766158,1.763765,89172607637.7,0.01426,8.5e-05
0.013465,19.968619,5.576299,1.705691,86236476642.6,-0.03293,8.8e-05
0.004441,20.159596,5.629631,1.722004,87061232540.1,0.00956,8.6e-05
0.002554,20.228348,5.64883,1.727877,87358144663.2,0.00341,8.2e-05
0.019744,19.716528,5.505902,1.684158,85147798857.9,-0.0253,8.8e-05
0.01547,20.167235,5.631764,1.722657,87094222776,0.02286,9.2e-05
0.014525,19.647776,5.486703,1.678285,84850886734.8,-0.02576,9.4e-05
0.011587,19.27346,5.382174,1.646312,83234365175.7,-0.01905,9.5e-05
0.004778,19.601942,5.473904,1.67437,84652945319.4,0.01704,4.8e-05
0.004647,19.861671,5.546434,1.696556,85774613340,0.01325,4.7e-05
0.016801,18.433159,5.147517,1.574534,79605439226.7,-0.07192,8.7e-05
0.013287,17.562301,4.904328,1.500147,75844552334.1,-0.04724,9.9e-05
0.015586,18.043564,5.038722,1.541256,77922937195.8,0.0274,0.00011
0.011811,17.806752,4.972591,1.521027,76900239882.9,-0.01312,0.000112
0.013036,18.257459,5.098453,1.559526,78846663801,0.02531,0.000114
0.006386,18.471354,5.158184,1.577797,79770390406.2,0.01172,0.000108
0.004144,18.33385,5.119785,1.566051,79176566160,-0.00744,0.000101
0.000438,18.34149,5.121918,1.566704,79209556395.9,0.00042,9.1e-05
0.007284,19.02137,5.311777,1.624778,82145687391,0.03707,8.9e-05
0.016842,17.119233,4.780599,1.462301,73931118651.9,-0.1,9.6e-05
0.000993,17.233819,4.812598,1.472088,74425972190.4,0.00669,8.9e-05
0.001214,17.111594,4.778466,1.461648,73898128416,-0.00709,8.4e-05
0.00288,17.294932,4.829664,1.477308,74689894077.6,0.01071,8e-05
0.00331,17.462993,4.876595,1.491664,75415679267.4,0.00972,7.7e-05
0.002376,17.615775,4.91926,1.504714,76075483985.4,0.00875,7.4e-05
0.005713,17.356045,4.84673,1.482529,74953815964.8,-0.01474,7.3e-05
0.015728,18.295655,5.109119,1.562789,79011614980.5,0.05414,7.7e-05
0.006284,18.532467,5.17525,1.583017,80034312293.4,0.01294,7.7e-05
0.011438,18.272738,5.102719,1.560831,78912644272.8,-0.01401,7.9e-05
0.012004,18.043564,5.038722,1.541256,77922937195.8,-0.01254,8e-05
0.006449,17.799113,4.970458,1.520375,76867249647,-0.01355,8e-05
0.001843,17.860226,4.987524,1.525595,77131171534.2,0.00343,1.8e-05
0.009047,18.112316,5.057921,1.547128,78219849318.9,0.01411,5.4e-05
0.006044,18.318572,5.115519,1.564746,79110585688.2,0.01139,5.6e-05
0.01627,17.944256,5.01099,1.532773,77494064129.1,-0.02043,8.3e-05
0.01552,18.33385,5.119785,1.566051,79176566160,0.02171,9.7e-05
0.002799,18.272738,5.102719,1.560831,78912644272.8,-0.00333,8.6e-05
0.000479,18.280377,5.104853,1.561484,78945634508.7,0.00042,7.4e-05
0.015696,18.028286,5.034455,1.539951,77856956724,-0.01379,8.5e-05
0.006319,18.181068,5.07712,1.553001,78516761442,0.00847,8.2e-05
0.013522,18.448437,5.151784,1.575839,79671419698.5,0.01471,8.8e-05
0.01295,18.16579,5.072854,1.551696,78450780970.2,-0.01532,9.1e-05
0.00652,18.310933,5.113386,1.564094,79077595452.3,0.00799,8.9e-05
0.008703,18.547745,5.179516,1.584322,80100292765.2,0.01293,8.9e-05
0.015103,19.097761,5.33311,1.631304,82475589750,0.02965,9.3e-05
0.017223,19.907506,5.559233,1.700471,85972554755.4,0.0424,9.9e-05
0.003572,19.762363,5.518702,1.688073,85345740273.3,-0.00729,9.5e-05
0.003499,19.945701,5.5699,1.703733,86137505934.9,0.00928,9.1e-05
0.010643,19.632498,5.482437,1.67698,84784906263,-0.0157,9.2e-05
0.009554,19.976258,5.578433,1.706344,86269466878.5,0.01751,9.2e-05
0.016766,19.166513,5.352309,1.637176,82772501873.1,-0.04054,0.000168
0,19.166513,5.352309,1.637176,82772501873.1,0,8.4e-05
0.004009,19.36513,5.407773,1.654142,83630248006.5,0.01036,6.9e-05
0.011146,18.799836,5.249913,1.605855,81188970549.9,-0.02919,8e-05
0.006755,19.082483,5.328843,1.629999,82409609278.2,0.01503,7.7e-05
